QQGU3,Holding a dish,168,284
QQGU3,Sitting on the floor,0,455
QQGU3,Opening a door,0,126
QQGU3,Opening a box,247,443
QQGU3,Opening a closet/cabinet,0,126
QQGU3,Putting a dish/es somewhere,100,337
QQGU3,Taking a dish/es from somewhere,0,371
QQGU3,Putting some food somewhere,55,455
QQGU3,Holding some food,74,455
QQGU3,Tidying a shelf or something on a shelf,0,455
QQGU3,Taking food from somewhere,62,248
QQGU3,Grasping onto a doorknob,0,123
QQGU3,Putting something on a shelf,189,344
QQGU3,Taking something from a box,364,455
DK9PH,Opening a bag,0,185
DK9PH,Holding a bag,48,185
DK9PH,Putting groceries somewhere,48,185
DK9PH,Putting something on a shelf,43,185
DK9PH,Putting some food somewhere,28,185
DK9PH,Taking food from somewhere,21,123
DK9PH,Putting a book somewhere,146,185
DK9PH,Holding some food,24,128
DK9PH,Tidying up a closet/cabinet,0,185
DK9PH,Tidying a shelf or something on a shelf,0,185
DK9PH,Throwing something on the floor,144,185
IQA16,Putting groceries somewhere,38,351
IQA16,Opening a bag,0,200
IQA16,Turning off a light,268,469
IQA16,Putting something on a table,19,325
IQA16,Holding a bag,0,284
IQA16,Someone is smiling,0,193
IQA16,Taking food from somewhere,0,265
IQA16,Holding some food,12,111
IQA16,Putting some food somewhere,45,164
PJDUN,Lying on a bed,0,102
PJDUN,Someone is awakening in bed,0,140
PJDUN,Someone is awakening somewhere,0,114
PJDUN,Tidying a shelf or something on a shelf,196,359
PJDUN,Someone is standing up from somewhere,0,181
PJDUN,Putting a book somewhere,444,743
PJDUN,Holding a book,264,416
PJDUN,Taking a book from somewhere,189,349
PJDUN,Sitting in a chair,465,767
PJDUN,Working at a table,460,767
PJDUN,Opening a book,271,385
PJDUN,Closing a book,312,419
PJDUN,Putting something on a table,429,565
PJDUN,Taking paper/notebook from somewhere,544,680
PJDUN,Working on paper/notebook,588,767
PJDUN,Someone is holding a paper/notebook,230,565
PJDUN,Someone is going from standing to sitting,412,555
PJDUN,Watching/Reading/Looking at a book,470,767
PJDUN,Sitting at a table,460,767
82QZP,Putting a picture somewhere,21,313
82QZP,Reaching for and grabbing a picture,0,791
82QZP,Holding a picture,0,791
82QZP,Sitting on the floor,0,791
82QZP,Someone is smiling,703,791
82QZP,Watching/looking at a picture,592,791
NDDHA,Taking a towel/s from somewhere,0,71
NDDHA,Taking shoes from somewhere,283,409
NDDHA,Someone is running somewhere,480,637
NDDHA,Putting on shoe/shoes,283,582
NDDHA,Someone is dressing,292,575
NDDHA,Putting clothes somewhere,0,97
NDDHA,Washing some clothes,0,366
NDDHA,Putting a towel/s somewhere,0,78
NDDHA,Holding a towel/s,0,359
NDDHA,Holding a shoe/shoes,285,558
NDDHA,Putting shoes somewhere,302,431
C1DK7,Closing a laptop,100,243
C1DK7,Closing a door,540,656
C1DK7,Holding a phone/camera,0,517
C1DK7,Working/Playing on a laptop,0,251
C1DK7,Opening a door,494,620
C1DK7,Someone is standing up from somewhere,424,551
C1DK7,Sitting at a table,0,524
C1DK7,Grasping onto a doorknob,494,620
C1DK7,Someone is running somewhere,446,649
C1DK7,Sitting in a chair,0,534
C1DK7,Putting a phone/camera somewhere,410,517
C1DK7,Playing with a phone/camera,148,515
C1DK7,Working at a table,0,541
C1DK7,Watching a laptop or something on a laptop,0,239
C1DK7,Putting something on a table,412,519
C1DK7,Walking through a doorway,518,656
T06AT,Holding a pillow,0,767
T06AT,Opening a door,33,155
T06AT,Someone is smiling,192,719
T06AT,Holding a towel/s,122,767
T06AT,Holding a blanket,120,320
T06AT,Taking a pillow from somewhere,0,59
T06AT,Walking through a doorway,40,181
T06AT,Someone is laughing,393,673
T06AT,Someone is running somewhere,0,320
T06AT,Grasping onto a doorknob,26,133
3LIGG,Holding a broom,0,294
3LIGG,Someone is smiling,247,473
3LIGG,Someone is laughing,100,354
3LIGG,Taking a broom from somewhere,0,68
3LIGG,Putting a broom somewhere,84,253
3LIGG,Walking through a doorway,36,207
WPU76,Tidying something on the floor,249,762
WPU76,Taking a cup/glass/bottle from somewhere,0,222
WPU76,Tidying some clothes,254,894
WPU76,Putting a towel/s somewhere,429,548
WPU76,Holding a cup/glass/bottle of something,0,260
WPU76,Holding a dish,24,241
WPU76,Someone is running somewhere,50,222
WPU76,Holding some clothes,259,714
WPU76,Putting a dish/es somewhere,127,251
WPU76,Taking a dish/es from somewhere,0,128
WPU76,Someone is dressing,273,416
WPU76,Throwing clothes somewhere,340,714
WPU76,Walking through a doorway,60,354
WPU76,Tidying up a table,0,159
WPU76,Taking some clothes from somewhere,244,853
WPU76,Holding a blanket,340,483
WPU76,Putting a blanket somewhere,340,483
WPU76,Putting a cup/glass/bottle somewhere,38,270
WPU76,Tidying up a blanket/s,340,483
WPU76,Putting clothes somewhere,336,887
DYWLL,Sitting in a chair,0,767
DYWLL,Smiling at a book,0,767
DYWLL,Watching/Reading/Looking at a book,0,767
DYWLL,Someone is laughing,0,767
DYWLL,Someone is holding a paper/notebook,0,126
DYWLL,Someone is holding a paper/notebook,86,263
DYWLL,Someone is eating something,216,375
DYWLL,Someone is smiling,31,181
DYWLL,Someone is smiling,189,315
DYWLL,Someone is smiling,348,486
DYWLL,Holding a book,0,767
LXEPT,Taking paper/notebook from somewhere,417,740
LXEPT,Putting something on a table,148,349
LXEPT,Someone is going from standing to sitting,7,167
LXEPT,Sitting in a chair,0,162
LXEPT,Putting a book somewhere,206,349
LXEPT,Someone is holding a paper/notebook,410,767
LXEPT,Taking a bag from somewhere,4,195
LXEPT,Holding a bag,52,476
LXEPT,Watching/Reading/Looking at a book,391,767
LXEPT,Throwing something on the floor,355,479
LXEPT,Throwing a bag somewhere,350,476
LXEPT,Sitting at a table,72,767
LXEPT,Holding a book,216,337
LXEPT,Opening a bag,105,277
LXEPT,Working on paper/notebook,456,767
LXEPT,Putting a bag somewhere,355,483
LXEPT,Working at a table,408,767
LXEPT,Putting their paper/notebook somewhere,208,349
LXEPT,Taking a book from somewhere,213,327
LXEPT,Opening a book,403,531
WTIQ3,Tidying up with a broom,268,774
WTIQ3,Tidying something on the floor,247,781
WTIQ3,Putting groceries somewhere,127,258
WTIQ3,Walking through a doorway,0,66
WTIQ3,Holding a broom,211,776
WTIQ3,Throwing something on the floor,156,265
WTIQ3,Holding a bag,0,263
WTIQ3,Putting a broom somewhere,669,781
WTIQ3,Throwing a bag somewhere,129,263
WTIQ3,Taking a broom from somewhere,216,356
WTIQ3,Putting a bag somewhere,129,263
1HYO4,Holding a broom,0,815
1HYO4,Holding a phone/camera,0,815
1HYO4,Talking on a phone/camera,26,815
1HYO4,Playing with a phone/camera,0,815
1HYO4,Taking a phone/camera from somewhere,24,815
30I35,Drinking from a cup/glass/bottle,36,198
30I35,Pouring something into a cup/glass/bottle,216,349
30I35,Taking a cup/glass/bottle from somewhere,36,217
30I35,Holding a dish,14,135
30I35,Holding a phone/camera,324,570
30I35,Taking a phone/camera from somewhere,324,570
30I35,Putting a cup/glass/bottle somewhere,21,419
30I35,Putting something on a table,127,409
30I35,Holding a cup/glass/bottle of something,38,419
30I35,Taking a phone/camera from somewhere,326,450
30I35,Putting a cup/glass/bottle somewhere,144,265
30I35,Playing with a phone/camera,374,570
30I35,Putting something on a table,141,253
BPZ55,Drinking from a cup/glass/bottle,0,767
BPZ55,Holding a cup/glass/bottle of something,0,767
BPZ55,Tidying up a closet/cabinet,0,767
BPZ55,Sitting on the floor,0,767
BPZ55,Tidying something on the floor,0,767
BPZ55,Tidying a shelf or something on a shelf,0,767
BPZ55,Holding a dish,0,767
1E1EN,Putting clothes somewhere,254,743
1E1EN,Putting a box somewhere,0,107
1E1EN,Someone is standing up from somewhere,69,205
1E1EN,Throwing a blanket somewhere,50,164
1E1EN,Throwing a blanket somewhere,273,390
1E1EN,Throwing something on the floor,50,164
1E1EN,Taking a box from somewhere,0,99
1E1EN,Holding some clothes,9,164
1E1EN,Putting some food somewhere,201,342
1E1EN,Taking food from somewhere,640,767
1E1EN,Tidying something on the floor,36,164
1E1EN,Holding a bag,0,114
1E1EN,Holding a blanket,31,159
1E1EN,Putting a blanket somewhere,31,164
1E1EN,Putting a blanket somewhere,242,390
1E1EN,Taking a cup/glass/bottle from somewhere,88,193
1E1EN,Putting a cup/glass/bottle somewhere,254,354
1E1EN,Tidying some clothes,0,157
1E1EN,Tidying up a towel/s,0,164
1E1EN,Taking some clothes from somewhere,0,171
1E1EN,Holding a cup/glass/bottle of something,81,342
1E1EN,Taking a towel/s from somewhere,31,164
1E1EN,Drinking from a cup/glass/bottle,117,303
1E1EN,Holding a box,0,99
1E1EN,Throwing clothes somewhere,0,164
1E1EN,Throwing clothes somewhere,280,383
1E1EN,Throwing clothes somewhere,391,531
1E1EN,Tidying up a blanket/s,36,167
FJYZH,Holding a book,0,267
FJYZH,Putting their paper/notebook somewhere,134,267
FJYZH,Watching/Reading/Looking at a book,0,234
FJYZH,Closing a book,115,219
FJYZH,Someone is holding a paper/notebook,0,263
FJYZH,Taking food from somewhere,240,295
FJYZH,Smiling at a book,0,224
FJYZH,Someone is smiling,0,222
FJYZH,Someone is laughing,0,222
FJYZH,Putting a book somewhere,134,263
L39A4,Working on paper/notebook,110,561
L39A4,Opening a book,100,371
L39A4,Someone is going from standing to sitting,7,150
L39A4,Someone is running somewhere,0,114
L39A4,Walking through a doorway,0,123
L39A4,Someone is holding a paper/notebook,74,561
L39A4,Holding a book,69,561
L39A4,Sitting on the floor,14,186
L39A4,Taking a book from somewhere,69,215
L39A4,Watching/Reading/Looking at a book,86,561
L39A4,Taking paper/notebook from somewhere,60,205
874F1,Snuggling with a pillow,132,815
874F1,Taking a pillow from somewhere,105,243
874F1,Taking a book from somewhere,175,289
874F1,Holding a blanket,96,265
874F1,Holding a towel/s,112,263
874F1,Taking a cup/glass/bottle from somewhere,0,126
874F1,Taking/consuming some medicine,0,171
874F1,Taking a blanket from somewhere,105,243
874F1,Taking paper/notebook from somewhere,180,289
874F1,Someone is holding a paper/notebook,182,815
874F1,Someone is sneezing,62,169
874F1,Putting a dish/es somewhere,93,200
874F1,Drinking from a cup/glass/bottle,0,85
874F1,Holding a pillow,148,815
874F1,Holding a book,168,815
874F1,Holding a cup/glass/bottle of something,0,181
874F1,Putting a cup/glass/bottle somewhere,62,181
COFJV,Eating a sandwich,208,419
COFJV,Opening a bag,0,97
COFJV,Someone is eating something,206,419
COFJV,Someone is standing up from somewhere,316,471
COFJV,Putting a bag somewhere,170,313
COFJV,Putting a sandwich somewhere,165,335
COFJV,Holding some food,165,347
COFJV,Sitting on the floor,0,426
COFJV,Taking a sandwich from somewhere,160,318
COFJV,Taking food from somewhere,160,318
COFJV,Someone is holding a paper/notebook,180,531
COFJV,Holding a bag,0,318
COFJV,Someone is running somewhere,357,531
COFJV,Holding a sandwich,223,531
U8M2P,Holding a sandwich,0,815
U8M2P,Someone is sneezing,38,318
U8M2P,Holding some food,0,815
U8M2P,Tidying a shelf or something on a shelf,0,815
U8M2P,Tidying up a closet/cabinet,0,815
U8M2P,Holding a phone/camera,0,815
U8M2P,Tidying some clothes,0,815
D8FTI,Putting something on a shelf,72,217
D8FTI,Holding some food,0,162
D8FTI,Putting some food somewhere,0,217
D8FTI,Opening a closet/cabinet,33,167
D8FTI,Tidying up a closet/cabinet,127,647
D8FTI,Holding a towel/s,127,632
D8FTI,Grasping onto a doorknob,45,181
D8FTI,Washing something with a towel,132,615
D8FTI,Tidying a shelf or something on a shelf,88,632
D8FTI,Opening a door,48,174
D8FTI,Taking a towel/s from somewhere,132,248
D8FTI,Putting a dish/es somewhere,81,227
D8FTI,Tidying up a towel/s,134,579
D8FTI,Putting a towel/s somewhere,492,642
D8FTI,Holding a dish,0,203
3VH9O,Taking something from a box,129,342
3VH9O,Watching/Reading/Looking at a book,0,743
3VH9O,Someone is eating something,136,351
3VH9O,Taking food from somewhere,141,301
3VH9O,Smiling at a book,38,217
3VH9O,Someone is smiling,38,217
3VH9O,Holding some food,204,743
3VH9O,Someone is laughing,79,188
3VH9O,Holding a book,0,743
3VH9O,Putting some food somewhere,218,342
3VH9O,Sitting in a bed,0,743
WF89D,Putting a phone/camera somewhere,542,726
WF89D,Drinking from a cup/glass/bottle,158,301
WF89D,Holding a mirror,319,498
WF89D,Someone is smiling,43,179
WF89D,Taking a phone/camera from somewhere,513,726
WF89D,Holding a dish,141,243
WF89D,Holding a dish,206,308
WF89D,Smiling in a mirror,309,495
WF89D,Holding a cup/glass/bottle of something,144,308
WF89D,Taking a dish/es from somewhere,84,251
WF89D,Watching something/someone/themselves in a mirror,309,503
WF89D,Taking a cup/glass/bottle from somewhere,84,251
WF89D,Someone is laughing,24,171
WF89D,Putting a cup/glass/bottle somewhere,148,563
N0NLE,Holding a phone/camera,0,719
N0NLE,Someone is laughing,564,719
N0NLE,Someone is smiling,40,143
N0NLE,Playing with a phone/camera,0,659
5R7VN,Closing a door,170,339
5R7VN,Taking off some shoes,0,258
5R7VN,Someone is undressing,0,303
5R7VN,Putting shoes somewhere,33,219
5R7VN,Throwing something on the floor,26,234
5R7VN,Holding a shoe/shoes,2,131
5R7VN,Throwing shoes somewhere,21,255
W292V,Drinking from a cup/glass/bottle,158,337
W292V,Sitting at a table,0,450
W292V,Someone is standing up from somewhere,348,507
W292V,Opening a closet/cabinet,292,474
W292V,Sitting in a chair,0,471
W292V,Someone is smiling,312,433
W292V,Putting a cup/glass/bottle somewhere,242,361
W292V,Putting something on a table,242,361
W292V,Holding a cup/glass/bottle of something,165,342
W292V,Opening a door,285,450
W292V,Taking a cup/glass/bottle from somewhere,153,366
W292V,Someone is awakening somewhere,0,253
W292V,Putting a dish/es somewhere,237,371
W292V,Grasping onto a doorknob,295,517
G7K5A,Holding a pillow,0,71
G7K5A,Holding some clothes,141,173
G7K5A,Taking some clothes from somewhere,62,173
G7K5A,Throwing a blanket somewhere,112,173
G7K5A,Putting clothes somewhere,76,173
G7K5A,Putting a pillow somewhere,0,150
G7K5A,Throwing something on the floor,31,147
G7K5A,Throwing a towel/s somewhere,117,173
G7K5A,Tidying something on the floor,60,173
G7K5A,Throwing a pillow somewhere,31,147
G7K5A,Sitting on the floor,0,173
G7K5A,Taking a pillow from somewhere,0,61
G7K5A,Taking a towel/s from somewhere,62,173
G7K5A,Holding a towel/s,52,173
G7K5A,Someone is standing up from somewhere,79,173
R4SJJ,Closing a window,753,1062
R4SJJ,Putting clothes somewhere,108,294
R4SJJ,Opening a book,1017,1151
R4SJJ,Watching/Reading/Looking at a book,1044,1151
R4SJJ,Closing a door,7,159
R4SJJ,Tidying some clothes,271,865
R4SJJ,Holding some clothes,0,253
R4SJJ,Taking some clothes from somewhere,86,253
R4SJJ,Holding a book,1010,1151
R4SJJ,Throwing clothes somewhere,148,260
R4SJJ,Taking a blanket from somewhere,91,282
R4SJJ,Tidying up a blanket/s,237,815
R4SJJ,Someone is holding a paper/notebook,1005,1151
R4SJJ,Opening a bag,52,186
R4SJJ,Putting a blanket somewhere,388,517
R4SJJ,Walking through a doorway,0,126
R4SJJ,Taking a towel/s from somewhere,417,579
R4SJJ,Taking a bag from somewhere,0,85
R4SJJ,Putting a bag somewhere,175,320
R4SJJ,Throwing a blanket somewhere,669,815
R4SJJ,Holding a towel/s,98,260
R4SJJ,Tidying up a towel/s,276,798
R4SJJ,Putting a towel/s somewhere,86,260
R4SJJ,Putting a towel/s somewhere,405,517
R4SJJ,Putting a towel/s somewhere,595,702
R4SJJ,Grasping onto a doorknob,0,135
R4SJJ,Holding a bag,0,311
R4SJJ,Taking a book from somewhere,1010,1122
FYHTC,Playing with a phone/camera,376,584
FYHTC,Opening a door,556,695
FYHTC,Someone is going from standing to sitting,242,457
FYHTC,Someone is standing up from somewhere,420,584
FYHTC,Closing a door,26,222
FYHTC,Putting something on a table,184,303
FYHTC,Lying on the floor,324,455
FYHTC,Walking through a doorway,578,695
FYHTC,Grasping onto a doorknob,0,135
FYHTC,Grasping onto a doorknob,55,263
FYHTC,Drinking from a cup/glass/bottle,26,174
FYHTC,Putting a phone/camera somewhere,475,618
FYHTC,Taking a cup/glass/bottle from somewhere,0,97
FYHTC,Holding a cup/glass/bottle of something,0,287
FYHTC,Holding a phone/camera,360,591
FYHTC,Fixing a door,7,263
FYHTC,Putting a cup/glass/bottle somewhere,177,287
FYHTC,Sitting on the floor,266,546
FYHTC,Taking a phone/camera from somewhere,372,512
690SL,Holding a broom,0,546
690SL,Someone is smiling,0,421
690SL,Watching something/someone/themselves in a mirror,0,234
690SL,Smiling in a mirror,0,92
YDWIW,Sitting on sofa/couch,0,258
YDWIW,Holding a dish,0,131
YDWIW,Watching television,120,303
YDWIW,Holding a phone/camera,0,402
YDWIW,Holding some food,0,402
YDWIW,Taking a picture of something,0,224
YDWIW,Holding a dish,0,402
YDWIW,Sitting in a bed,0,402
YDWIW,Playing with a phone/camera,0,402
ZX37G,Putting something on a table,43,186
ZX37G,Opening a laptop,182,311
ZX37G,Walking through a doorway,0,80
ZX37G,Someone is going from standing to sitting,64,193
ZX37G,Putting a laptop somewhere,67,181
ZX37G,Watching a laptop or something on a laptop,213,431
ZX37G,Putting a dish/es somewhere,62,176
ZX37G,Working at a table,67,431
ZX37G,Sitting at a table,98,431
ZX37G,Sitting in a chair,69,431
ZX37G,Putting a cup/glass/bottle somewhere,52,171
ZX37G,Working/Playing on a laptop,189,431
ZX37G,Holding a laptop,0,227
ZX37G,Taking a laptop from somewhere,0,193
YHXU9,Taking paper/notebook from somewhere,360,567
YHXU9,Working on paper/notebook,422,570
YHXU9,Someone is undressing,0,455
YHXU9,Taking some clothes from somewhere,304,483
YHXU9,Holding some clothes,326,443
YHXU9,Throwing clothes somewhere,340,443
YHXU9,Someone is holding a paper/notebook,415,584
YHXU9,Tidying some clothes,352,459
YHXU9,Putting clothes somewhere,326,447
YHXU9,Throwing something on the floor,340,447
YHXU9,Throwing a book somewhere,463,599
YHXU9,Putting a book somewhere,482,596
YHXU9,Putting their paper/notebook somewhere,475,618
YHXU9,Someone is sneezing,448,563
YHXU9,Holding a book,420,596
YHXU9,Taking a book from somewhere,393,522
7RA0M,Putting a laptop somewhere,28,375
7RA0M,Someone is standing up from somewhere,273,380
7RA0M,Putting a phone/camera somewhere,105,361
7RA0M,Opening a laptop,0,222
7RA0M,Tidying something on the floor,196,368
7RA0M,Holding a phone/camera,0,366
7RA0M,Holding a laptop,0,255
7RA0M,Watching a laptop or something on a laptop,0,135
7RA0M,Closing a laptop,36,186
A6R12,Watching television,40,515
A6R12,Snuggling with a pillow,40,515
A6R12,Watching a laptop or something on a laptop,0,515
A6R12,Holding a pillow,45,515
A6R12,Holding a blanket,38,515
A6R12,Lying on a sofa/couch,31,515
A6R12,Snuggling with a blanket,31,515
A6R12,Lying on a bed,31,515
YJ1KW,Sitting in a chair,211,342
YJ1KW,Watching a laptop or something on a laptop,0,767
YJ1KW,Someone is going from standing to sitting,204,332
YJ1KW,Putting some food somewhere,0,99
YJ1KW,Putting some food somewhere,256,378
YJ1KW,Sitting at a table,228,767
YJ1KW,Someone is laughing,645,767
YJ1KW,Taking food from somewhere,412,738
YJ1KW,Walking through a doorway,0,138
YJ1KW,Someone is eating something,0,767
YJ1KW,Holding a dish,0,767
YJ1KW,Sitting in a bed,0,767
YJ1KW,Holding a laptop,0,767
YJ1KW,Working/Playing on a laptop,0,767
YJ1KW,Holding some food,0,767
YJ1KW,Someone is smiling,652,767
PH5VU,Opening a closet/cabinet,444,656
PH5VU,Someone is dressing,290,553
PH5VU,Holding some clothes,12,656
PH5VU,Putting clothes somewhere,448,656
PH5VU,Taking some clothes from somewhere,369,656
WUTHF,Holding a dish,14,135
WUTHF,Putting a sandwich somewhere,14,126
WUTHF,Grasping onto a doorknob,288,397
WUTHF,Opening a door,626,757
WUTHF,Throwing food somewhere,160,265
WUTHF,Holding some food,124,234
WUTHF,Someone is running somewhere,19,152
WUTHF,Throwing something on the floor,124,265
VJG6E,Opening a laptop,216,259
VJG6E,Holding a blanket,0,167
VJG6E,Putting a blanket somewhere,72,239
VJG6E,Someone is going from standing to sitting,144,259
VJG6E,Sitting in a chair,168,259
VJG6E,Holding a towel/s,0,227
VJG6E,Putting a towel/s somewhere,62,241
VJG6E,Throwing a blanket somewhere,64,224
VJG6E,Tidying up a blanket/s,72,239
VJG6E,Sitting at a table,182,259
VJG6E,Someone is running somewhere,0,119
7KHIH,Fixing a light,0,159
7KHIH,Taking a pillow from somewhere,129,159
RUKXT,Holding a laptop,0,236
RUKXT,Working/Playing on a laptop,0,270
RUKXT,Sitting on the floor,105,270
RUKXT,Someone is going from standing to sitting,33,157
RUKXT,Watching a laptop or something on a laptop,0,270
RUKXT,Putting a laptop somewhere,86,270
RUKXT,Lying on the floor,86,270
ZND9F,Holding some food,0,223
ZND9F,Holding a cup/glass/bottle of something,0,223
ZND9F,Holding a dish,0,223
WF7P3,Grasping onto a doorknob,232,266
WF7P3,Holding a cup/glass/bottle of something,0,266
TKJCI,Watching/looking at a picture,304,483
TKJCI,Lying on a bed,391,743
TKJCI,Holding a phone/camera,0,491
TKJCI,Taking a picture of something,0,407
TKJCI,Sitting in a bed,0,512
TKJCI,Playing with a phone/camera,0,743
8V8HC,Throwing a pillow somewhere,38,191
8V8HC,Someone is running somewhere,0,145
8V8HC,Someone is laughing,0,222
8V8HC,Throwing something on the floor,79,186
8V8HC,Someone is smiling,0,215
8V8HC,Taking a pillow from somewhere,40,169
8V8HC,Holding a pillow,55,181
9JZO2,Holding a sandwich,21,318
9JZO2,Holding a cup/glass/bottle of something,0,236
9JZO2,Eating a sandwich,0,361
9JZO2,Putting a sandwich somewhere,360,481
9JZO2,Someone is eating something,0,301
9JZO2,Someone is dressing,549,632
9JZO2,Putting clothes somewhere,472,632
9JZO2,Holding some clothes,468,632
9JZO2,Walking through a doorway,249,368
9JZO2,Holding some food,0,443
9JZO2,Putting a cup/glass/bottle somewhere,338,486
9JZO2,Taking some clothes from somewhere,429,632
9JZO2,Putting some food somewhere,278,498
9JZO2,Putting something on a shelf,348,498
0UK3H,Opening a box,192,409
0UK3H,Sitting on sofa/couch,0,409
0UK3H,Sitting at a table,0,409
0UK3H,Closing a box,50,195
JKWJ6,Eating a sandwich,331,553
JKWJ6,Someone is eating something,338,555
JKWJ6,Someone is standing up from somewhere,465,615
JKWJ6,Watching television,0,227
JKWJ6,Lying on the floor,0,241
JKWJ6,Taking a cup/glass/bottle from somewhere,184,579
JKWJ6,Taking a dish/es from somewhere,206,476
JKWJ6,Someone is awakening somewhere,124,332
JKWJ6,Putting some food somewhere,494,649
JKWJ6,Holding some food,204,647
JKWJ6,Holding a cup/glass/bottle of something,218,529
JKWJ6,Taking food from somewhere,331,459
JKWJ6,Throwing food somewhere,501,649
JKWJ6,Holding a sandwich,345,635
JKWJ6,Taking a sandwich from somewhere,237,474
JKWJ6,Putting a sandwich somewhere,458,668
JFBTV,Drinking from a cup/glass/bottle,516,726
JFBTV,Tidying some clothes,84,464
JFBTV,Opening a door,0,138
JFBTV,Tidying up a closet/cabinet,28,479
JFBTV,Walking through a doorway,24,167
JFBTV,Holding a cup/glass/bottle of something,475,743
JFBTV,Taking a cup/glass/bottle from somewhere,470,589
JFBTV,Opening a closet/cabinet,0,138
JFBTV,Turning off a light,384,486
JFBTV,Grasping onto a doorknob,0,111
JFBTV,Turning on a light,0,75
JFBTV,Closing a closet/cabinet,403,541
JFBTV,Closing a door,403,541
5C4EK,Working on paper/notebook,0,229
5C4EK,Sitting in a chair,0,259
5C4EK,Opening a book,0,150
5C4EK,Someone is eating something,136,259
5C4EK,Taking paper/notebook from somewhere,129,259
5C4EK,Someone is holding a paper/notebook,0,259
5C4EK,Watching/Reading/Looking at a book,0,147
5C4EK,Holding a book,0,259
5C4EK,Closing a book,52,203
W8P6Q,Lying on the floor,364,800
W8P6Q,Watching something/someone/themselves in a mirror,0,385
W8P6Q,Someone is laughing,0,126
W8P6Q,Someone is standing up from somewhere,698,863
W8P6Q,Sitting in a chair,9,368
W8P6Q,Smiling in a mirror,0,243
W8P6Q,Someone is going from standing to sitting,0,114
W8P6Q,Someone is awakening somewhere,686,815
W8P6Q,Sitting on the floor,331,815
W8P6Q,Someone is smiling,26,335
KZ36U,Watching/looking at a picture,319,505
KZ36U,Taking a phone/camera from somewhere,50,260
KZ36U,Holding a phone/camera,72,767
KZ36U,Someone is running somewhere,69,191
KZ36U,Playing with a phone/camera,72,767
KZ36U,Taking a picture of something,216,371
4NHRT,Holding a bag,74,212
4NHRT,Putting a bag somewhere,67,219
4NHRT,Walking through a doorway,247,366
4NHRT,Taking a bag from somewhere,45,207
4NHRT,Someone is running somewhere,129,311
I87SH,Lying on the floor,0,193
I87SH,Someone is standing up from somewhere,26,253
I87SH,Sitting on the floor,0,203
I87SH,Opening a window,451,521
I87SH,Watching/Looking outside of a window,456,521
I87SH,Someone is awakening somewhere,0,87
I87SH,Someone is dressing,220,421
U5RYN,Turning on a light,0,66
U5RYN,Throwing something on the floor,0,85
U5RYN,Someone is smiling,0,95
U5RYN,Holding some clothes,0,83
U5RYN,Throwing clothes somewhere,0,85
U5RYN,Putting clothes somewhere,297,431
KVXJ9,Tidying up with a broom,0,767
KVXJ9,Someone is running somewhere,24,263
KVXJ9,Tidying something on the floor,0,767
KVXJ9,Holding a cup/glass/bottle of something,14,236
KVXJ9,Holding a broom,0,767
MX6X6,Holding a cup/glass/bottle of something,0,404
MX6X6,Sitting at a table,0,743
MX6X6,Sitting in a chair,0,743
QMIKJ,Holding a laptop,0,162
QMIKJ,Lying on a sofa/couch,192,743
QMIKJ,Putting something on a table,38,222
QMIKJ,Watching television,0,222
QMIKJ,Someone is going from standing to sitting,177,342
QMIKJ,Putting a pillow somewhere,261,565
QMIKJ,Snuggling with a pillow,204,474
QMIKJ,Putting a laptop somewhere,16,234
QMIKJ,Lying on a bed,199,560
QMIKJ,Holding a pillow,326,551
P8G2P,Holding a picture,0,697
P8G2P,Watching/looking at a picture,0,683
P8G2P,Opening a bag,0,733
P8G2P,Reaching for and grabbing a picture,148,351
P8G2P,Holding a bag,607,738
P8G2P,Taking a bag from somewhere,588,743
P8G2P,Taking paper/notebook from somewhere,0,743
P8G2P,Putting their paper/notebook somewhere,0,704
P8G2P,Someone is holding a paper/notebook,0,690
4KK20,Throwing food somewhere,576,736
4KK20,Holding a box,0,695
4KK20,Throwing a box somewhere,585,736
4KK20,Talking on a phone/camera,43,327
4KK20,Closing a box,324,500
4KK20,Opening a box,439,728
4KK20,Someone is smiling,235,512
4KK20,Playing with a phone/camera,338,479
4KK20,Throwing something on the floor,590,728
4KK20,Holding some food,0,714
4KK20,Holding a phone/camera,302,736
4KK20,Taking a phone/camera from somewhere,288,416
62AC0,Sitting at a table,0,134
62AC0,Taking a cup/glass/bottle from somewhere,24,134
62AC0,Sitting in a chair,0,134
62AC0,Watching/Looking outside of a window,0,97
62AC0,Holding a dish,33,134
62AC0,Holding a cup/glass/bottle of something,40,134
62AC0,Watching a laptop or something on a laptop,0,134
62AC0,Drinking from a cup/glass/bottle,79,134
62AC0,Working at a table,0,134
VSLJG,Taking a pillow from somewhere,372,489
VSLJG,Watching television,0,489
VSLJG,Lying on a sofa/couch,0,489
VSLJG,Someone is going from standing to sitting,302,438
VSLJG,Lying on a bed,0,489
VSLJG,Sitting in a bed,324,489
VSLJG,Holding a pillow,408,489
VSLJG,Sitting on sofa/couch,316,489
V8IGX,Sitting on sofa/couch,484,671
V8IGX,Opening a door,0,193
V8IGX,Putting a bag somewhere,379,546
V8IGX,Putting groceries somewhere,386,555
V8IGX,Walking through a doorway,0,231
V8IGX,Closing a door,100,248
V8IGX,Holding a bag,91,541
V8IGX,Grasping onto a doorknob,16,169
V8IGX,Grasping onto a doorknob,134,267
